date,temperature,temp_min,temp_max,precipitation,snow,wdir,wind_speed,wpgt,pressure,tsun,city,city_key,lat,lon,datetime
2024-01-03,9.6,7.7,11.6,16.9,0.0,,8.694444444444445,74.5,990.6,6.0,Bochum,bochum,51.4818,7.2162,2024-01-03
2024-01-04,7.7,5.9,8.6,6.9,0.0,,6.277777777777778,40.7,1001.3,6.0,Bochum,bochum,51.4818,7.2162,2024-01-04
2024-01-05,7.8,6.6,9.5,1.5,0.0,,6.777777777777777,55.1,999.6,0.0,Bochum,bochum,51.4818,7.2162,2024-01-05
2024-01-06,3.8,1.9,6.8,0.6,0.0,,3.222222222222222,22.3,1008.8,0.0,Bochum,bochum,51.4818,7.2162,2024-01-06
2024-01-07,0.1,-1.8,2.0,0.0,0.0,,5.416666666666667,43.9,1022.5,0.0,Bochum,bochum,51.4818,7.2162,2024-01-07
2024-01-08,-2.4,-4.8,-1.2,0.0,0.0,,6.361111111111111,48.2,1031.0,306.0,Bochum,bochum,51.4818,7.2162,2024-01-08
2024-01-01,8.3,7.2,9.2,13.5,0.0,,7.222222222222222,61.6,1005.3,18.0,Wuppertal,wuppertal,51.2562,7.1508,2024-01-01
2024-01-02,10.1,7.3,12.4,26.3,0.0,,8.11111111111111,75.2,994.6,0.0,Wuppertal,wuppertal,51.2562,7.1508,2024-01-02
2024-01-03,10.4,7.3,11.8,21.5,0.0,,8.527777777777777,69.1,992.2,18.0,Wuppertal,wuppertal,51.2562,7.1508,2024-01-03
2024-01-04,7.8,5.0,8.9,8.9,0.0,,5.861111111111112,40.7,1002.1,24.0,Wuppertal,wuppertal,51.2562,7.1508,2024-01-04
2024-01-05,7.9,6.7,9.6,4.5,0.0,,6.666666666666666,61.2,1000.4,0.0,Wuppertal,wuppertal,51.2562,7.1508,2024-01-05
2024-01-06,4.4,2.3,7.1,0.4,0.0,,3.2499999999999996,24.8,1008.9,0.0,Wuppertal,wuppertal,51.2562,7.1508,2024-01-06
2024-01-07,0.6,-1.6,2.6,0.0,0.0,,5.5,45.7,1021.9,0.0,Wuppertal,wuppertal,51.2562,7.1508,2024-01-07
2024-01-08,-2.2,-5.1,-0.3,0.0,0.0,,6.111111111111111,51.1,1030.2,258.0,Wuppertal,wuppertal,51.2562,7.1508,2024-01-08
2024-01-01,7.5,4.8,9.0,14.9,0.0,,6.722222222222221,42.6,1003.4,2.0,Bielefeld,bielefeld,52.02,8.5325,2024-01-01
2024-01-02,9.1,6.0,12.2,19.6,0.0,,6.499999999999999,53.7,993.8,2.0,Bielefeld,bielefeld,52.02,8.5325,2024-01-02
2024-01-03,9.9,8.3,12.1,6.9,0.0,,8.333333333333334,59.3,988.6,0.0,Bielefeld,bielefeld,52.02,8.5325,2024-01-03
2024-01-04,6.1,4.7,8.6,5.8,0.0,,4.194444444444445,35.2,1000.2,0.0,Bielefeld,bielefeld,52.02,8.5325,2024-01-04
2024-01-05,7.0,4.9,9.4,2.4,0.0,,4.694444444444444,29.6,1000.3,36.0,Bielefeld,bielefeld,52.02,8.5325,2024-01-05
2024-01-06,3.6,0.5,6.3,0.8,0.0,,3.1666666666666665,22.2,1008.1,0.0,Bielefeld,bielefeld,52.02,8.5325,2024-01-06
2024-01-07,-0.8,-2.7,0.6,0.0,10.0,,5.277777777777778,31.5,1023.7,51.0,Bielefeld,bielefeld,52.02,8.5325,2024-01-07
2024-01-08,-2.8,-5.1,-1.6,0.0,0.0,,5.527777777777778,33.3,1032.3,221.0,Bielefeld,bielefeld,52.02,8.5325,2024-01-08
2024-01-01,6.9,5.6,8.0,8.2,0.0,,9.527777777777777,71.0,1005.2,0.0,Bonn,bonn,50.7374,7.0982,2024-01-01
2024-01-02,9.7,7.0,11.5,10.6,0.0,,11.5,86.0,993.7,0.0,Bonn,bonn,50.7374,7.0982,2024-01-02
2024-01-03,9.5,5.5,10.5,14.5,0.0,,10.444444444444445,83.0,992.8,5.0,Bonn,bonn,50.7374,7.0982,2024-01-03
2024-01-04,7.8,6.5,9.4,1.1,0.0,,7.444444444444445,66.0,1002.6,15.0,Bonn,bonn,50.7374,7.0982,2024-01-04
2024-01-05,7.1,5.2,9.3,4.0,0.0,,8.38888888888889,69.0,999.8,54.0,Bonn,bonn,50.7374,7.0982,2024-01-05
2024-01-06,3.5,0.7,6.1,0.6,0.0,,4.111111111111112,31.0,1009.7,0.0,Bonn,bonn,50.7374,7.0982,2024-01-06
2024-01-07,-0.4,-2.6,0.8,0.3,0.0,,4.944444444444445,44.0,1021.8,0.0,Bonn,bonn,50.7374,7.0982,2024-01-07
2024-01-08,-3.3,-5.2,-2.2,0.2,0.0,,5.833333333333333,45.0,1029.4,15.0,Bonn,bonn,50.7374,7.0982,2024-01-08
2024-01-01,7.2,4.9,8.1,2.7,0.0,,6.944444444444445,56.2,1003.2,0.0,Münster,munster,51.9607,7.6261,2024-01-01
2024-01-02,9.1,5.0,11.4,19.5,0.0,,7.027777777777778,66.6,993.1,0.0,Münster,munster,51.9607,7.6261,2024-01-02
2024-01-03,8.9,7.6,9.9,6.3,0.0,,8.333333333333334,76.0,988.8,18.0,Münster,munster,51.9607,7.6261,2024-01-03
2024-01-04,6.3,5.3,8.1,4.7,0.0,,4.194444444444445,50.0,1000.4,0.0,Münster,munster,51.9607,7.6261,2024-01-04
2024-01-05,7.1,5.7,8.3,6.2,0.0,,5.166666666666667,41.4,999.7,0.0,Münster,munster,51.9607,7.6261,2024-01-05
2024-01-06,3.8,1.4,6.5,0.2,0.0,,3.333333333333333,28.4,1008.3,0.0,Münster,munster,51.9607,7.6261,2024-01-06
2024-01-07,-0.5,-3.5,1.1,0.0,0.0,,5.166666666666667,41.4,1023.6,78.0,Münster,munster,51.9607,7.6261,2024-01-07
2024-01-08,-2.8,-4.8,-1.5,0.0,10.0,,5.638888888888889,51.8,1032.1,384.0,Münster,munster,51.9607,7.6261,2024-01-08
2024-01-01,8.7,7.7,10.1,5.3,0.0,,7.388888888888889,57.6,1011.2,66.0,Karlsruhe,karlsruhe,49.0069,8.4037,2024-01-01
2024-01-02,9.9,8.0,11.8,18.3,0.0,,10.11111111111111,79.2,1002.3,0.0,Karlsruhe,karlsruhe,49.0069,8.4037,2024-01-02
2024-01-03,11.2,9.3,12.9,11.3,0.0,,9.305555555555555,67.7,999.9,24.0,Karlsruhe,karlsruhe,49.0069,8.4037,2024-01-03
2024-01-04,9.2,4.0,11.1,0.2,0.0,,7.111111111111112,65.2,1006.9,156.0,Karlsruhe,karlsruhe,49.0069,8.4037,2024-01-04
2024-01-05,6.8,2.5,10.7,0.0,0.0,,2.388888888888889,26.6,1004.6,42.0,Karlsruhe,karlsruhe,49.0069,8.4037,2024-01-05
2024-01-06,5.9,4.9,6.6,4.6,0.0,,3.1111111111111107,23.8,1009.5,0.0,Karlsruhe,karlsruhe,49.0069,8.4037,2024-01-06
2024-01-07,3.5,-0.0,5.7,0.2,0.0,,4.888888888888889,40.3,1017.3,0.0,Karlsruhe,karlsruhe,49.0069,8.4037,2024-01-07
2024-01-08,-0.6,-4.1,0.7,0.0,0.0,,5.805555555555555,42.5,1025.6,0.0,Karlsruhe,karlsruhe,49.0069,8.4037,2024-01-08
2024-01-01,8.3,6.9,10.1,2.0,0.0,,5.0,45.4,1010.2,48.0,Mannheim,mannheim,49.4875,8.466,2024-01-01
2024-01-02,9.3,7.4,12.0,6.7,0.0,,6.888888888888889,63.0,1001.1,0.0,Mannheim,mannheim,49.4875,8.466,2024-01-02
2024-01-03,11.1,9.2,12.4,2.3,0.0,,6.111111111111111,62.6,998.1,42.0,Mannheim,mannheim,49.4875,8.466,2024-01-03
2024-01-04,9.4,6.7,10.8,0.9,0.0,,5.305555555555556,51.1,1005.5,66.0,Mannheim,mannheim,49.4875,8.466,2024-01-04
2024-01-05,7.9,3.6,11.1,0.2,0.0,,3.194444444444444,29.9,1004.0,150.0,Mannheim,mannheim,49.4875,8.466,2024-01-05
2024-01-06,5.4,2.1,6.8,5.1,0.0,,2.0,19.1,1009.0,0.0,Mannheim,mannheim,49.4875,8.466,2024-01-06
2024-01-07,3.0,-0.2,4.9,0.0,0.0,,4.305555555555555,38.9,1017.9,0.0,Mannheim,mannheim,49.4875,8.466,2024-01-07
2024-01-08,-0.8,-4.3,0.7,0.0,0.0,,4.0,31.7,1026.5,234.0,Mannheim,mannheim,49.4875,8.466,2024-01-08
2024-01-01,7.5,6.8,8.5,0.4,0.0,,6.111111111111111,37.1,1009.1,60.0,Wiesbaden,wiesbaden,50.0782,8.2398,2024-01-01
2024-01-02,9.2,7.2,10.5,17.7,0.0,,7.749999999999999,50.0,1000.0,0.0,Wiesbaden,wiesbaden,50.0782,8.2398,2024-01-02
2024-01-03,10.2,8.9,11.9,6.2,0.0,,7.722222222222222,63.4,996.5,204.0,Wiesbaden,wiesbaden,50.0782,8.2398,2024-01-03
2024-01-04,8.0,4.4,9.9,0.2,0.0,,5.75,48.2,1004.2,186.0,Wiesbaden,wiesbaden,50.0782,8.2398,2024-01-04
2024-01-05,6.1,3.6,9.7,0.0,0.0,,3.6666666666666665,36.7,1003.7,102.0,Wiesbaden,wiesbaden,50.0782,8.2398,2024-01-05
2024-01-06,5.1,1.3,8.2,1.2,0.0,,2.944444444444444,40.0,1008.5,0.0,Wiesbaden,wiesbaden,50.0782,8.2398,2024-01-06
2024-01-07,2.4,-1.4,4.6,0.0,0.0,,4.583333333333333,38.9,1019.2,0.0,Wiesbaden,wiesbaden,50.0782,8.2398,2024-01-07
2024-01-08,-1.8,-3.9,-0.2,0.0,0.0,,5.0,33.1,1027.9,174.0,Wiesbaden,wiesbaden,50.0782,8.2398,2024-01-08
2024-01-01,8.0,6.6,9.5,7.4,0.0,,7.666666666666667,57.6,1004.1,0.0,Gelsenkirchen,gelsenkirchen,51.5177,7.0857,2024-01-01
2024-01-02,10.1,7.2,12.6,12.3,0.0,,8.277777777777779,74.9,993.5,0.0,Gelsenkirchen,gelsenkirchen,51.5177,7.0857,2024-01-02
2024-01-03,9.6,7.7,11.6,16.9,0.0,,8.694444444444445,74.5,990.6,6.0,Gelsenkirchen,gelsenkirchen,51.5177,7.0857,2024-01-03
2024-01-04,7.7,5.9,8.6,6.9,0.0,,6.277777777777778,40.7,1001.3,6.0,Gelsenkirchen,gelsenkirchen,51.5177,7.0857,2024-01-04
